"","ERR4873299","ERR4873300","ERR4873301","ERR4873302","ERR4873303","ERR4873304","ERR4873305","ERR4873306","ERR4873307","ERR4873308","ERR4873309","ERR4873310","ERR4873311","ERR4873312","ERR4873313","ERR4873314","ERR4873316","ERR4873317","ERR4873318","ERR4873319","ERR4873320","ERR4873321"
"ENSMUSG00000022817",2734.59230387026,3441.86390618756,3026.33120171774,2479.68360339325,3006.82513519886,3396.08353828374,3391.92251486129,2284.10117021063,4823.88876162185,5840.33254882861,3973.92935689516,4282.89142657314,5960.92269802833,3085.64268202594,4529.66492563946,3491.20218387477,5596.31793941191,7440.50737049159,6575.59920584504,5607.21852848948,6681.02569669987,5316.03941477017
"ENSMUSG00000022849",226.541328857793,195.889379366435,250.032040048387,219.47510154257,182.037134253492,222.215059465386,179.369461802834,192.719216757512,247.13282389806,188.620089690822,248.300680335132,136.101044474554,141.069657452931,149.883382653847,118.97660663053,150.306160558209,134.377785763493,123.1184433315,174.702266723558,177.31350983766,159.436638575688,148.849103613565
"ENSMUSG00000022858",524.622024723311,574.204950513982,457.605809145161,517.242490769917,516.128815942255,653.365393965955,717.477847211337,868.692058616941,641.825537793506,646.820490218299,676.675277489888,392.363371458175,479.636835339965,485.491826422244,427.693683965958,442.719963825998,614.003113411651,437.58964798545,442.821717736797,711.82380036278,499.928442991564,596.57775654643
"ENSMUSG00000022864",395.851164109407,290.804851842955,260.64660778629,282.365627715587,269.843281364,298.352490198546,309.297341185657,361.566868901555,392.29336609061,475.425979494675,288.565655524613,212.121447694576,247.115124089962,278.044535937572,277.612082137903,217.260722988684,294.59745340458,246.236886662999,203.819311177485,295.5225163961,263.926187020771,248.081839355941
"ENSMUSG00000022878",65671.3504289156,51504.7704264078,77884.9804750725,67283.8786442465,52032.6378096806,60677.1056995185,43018.7759223798,45258.1575740027,55286.9717929229,57995.9405457118,46614.5380825555,97326.9604257361,72568.1775821663,68066.6057312797,73089.7400902624,83049.6193869764,74882.5379543438,89653.9604211547,83948.0787912265,74726.9370590231,85605.7648795428,66376.0681328204
"ENSMUSG00000022881",148.444186541028,146.74874468001,140.348173423387,155.301095243573,98.5142138313017,126.600611567929,152.92396422934,128.091322316171,155.95760731431,134.359515944147,180.073916819623,73.5681321484078,74.9128525784529,89.0611404175034,81.650612393501,88.8172766934873,88.8960736589258,44.5006421680119,69.1529805780752,67.6703733196867,78.3671613338127,70.880525530269
"ENSMUSG00000022884",9775.25834021378,6306.83022434408,6147.01411666128,8877.83203140326,5648.50519521866,5776.70622713801,5520.21016740646,7346.61956811566,6030.76070745412,5408.83179570029,5704.2048185098,5021.02501912883,3616.24770174168,4833.19603485232,5881.95459185182,5177.36402140959,4672.21224346913,3789.97135797568,3515.88311781161,5158.36693836903,4507.46293464826,4558.79913368847
"ENSMUSG00000022894",5305.83638640621,3315.30994288554,4342.53760121774,4919.57932288112,2647.03409338019,6364.55801791497,7057.49843939614,4640.98150082817,11410.0984858954,12978.6124728356,7466.91595458263,4696.09910214003,5918.11535369778,3457.09280425504,10291.0876611009,5576.35855670956,11754.9552284803,15372.0051595702,10929.8105618926,14651.9207042182,14160.1353582475,14049.7015021915
"ENSMUSG00000022897",1169.66865057629,1055.51390668924,1131.04116229435,1133.31295124029,1121.1345856671,1313.81333962802,1397.01215442592,1491.09943841688,1317.24194485471,1343.59515944147,1409.27413163183,1054.47656079384,1048.77993609834,1143.67537633696,1094.89583095285,1056.24238283178,1196.99596857019,1081.36560468269,1040.93433922787,1287.45026708214,1121.46110184594,1286.48153837438
"ENSMUSG00000022900",3.57696835038621,12.7900282060559,4.71758566129032,3.85044037793983,813.813070780318,1.77063792402698,109.231403020957,140.318221264533,3.59902170725331,3.44511579343967,146.519770828389,1.2261355358068,81.7231119037668,51.0472390197885,6.22099903950484,12.2977767729444,1.03367527510379,0,8.49247129906187,2.56976101214,0,1.18134209217115
"ENSMUSG00000022995",718.970638427628,1009.06590951988,411.60934894758,574.999096439014,1180.02895263146,443.544799968758,1326.87409564404,2025.58959244527,409.088800724459,433.223311025039,1543.49071559677,311.438426094926,646.974635904821,732.039129773138,456.465804523667,435.887865618807,351.449593535288,310.02114043715,387.014049200105,374.328520768393,339.591032446522,414.651074352073
"ENSMUSG00000023021",1164.89935944244,1019.16330020887,1162.88486550806,1094.80854746089,976.575684936382,1320.01057236211,1252.13681989286,1269.85079077986,1419.21422656022,1413.35875425863,1218.0154994818,1226.1355358068,1172.33749814332,1155.62260249053,1293.96780021701,1351.38902538244,1543.27718572996,1422.53719463745,1368.50108933454,1482.75210400478,1519.60231230048,1526.29398308513
"ENSMUSG00000023046",4917.73532038931,8903.87910955269,5760.17209243548,7024.48672948822,4054.07406049248,2135.38933637654,2303.0578973787,2090.21748688661,3061.56779897015,3110.07828252767,2216.81057848753,15056.9443797075,6833.60878585784,7122.71901046326,14941.2844431307,8612.54299998539,2722.70067462338,3558.56801870202,6352.36853169828,5917.30302395437,3993.12214014703,6277.65187779749
"ENSMUSG00000023055",2942.65262958439,2888.52689643083,3169.03816797177,3405.07277422479,3077.4983755561,2715.27325649537,2681.34349310391,2880.89028554733,2399.34780483554,2389.18780275041,2649.65906177445,3845.16104029011,3282.5449948013,3918.69017837015,3357.0066066928,3212.45257702136,2941.83983294538,2929.62560939412,3230.77872420025,2926.10120582341,3251.78680936855,2678.102522952
"ENSMUSG00000023064",5975.92179071189,9661.85657060632,8650.87270639112,4487.04652042588,4855.03745120785,10630.024776896,14852.0213981231,9588.7999419319,17777.9675599289,17018.872019592,12202.5244254788,20664.0621849519,26472.4508916845,9266.70304929438,13608.4353989168,13287.0645933457,23804.5079103652,27406.4621565396,29028.480110379,24606.3182782445,26071.9438809871,16069.7964798041
"ENSMUSG00000023094",338.023509111497,595.746050650498,379.76564573387,358.090955148404,356.578621802429,252.315904173844,193.167112710745,213.679614954703,247.13282389806,236.851710798978,309.816614652395,476.966723428844,524.389968049171,495.2668296388,503.900922199892,516.506624463664,334.910789133628,412.372617423577,429.476405695414,377.75486878458,396.339666515834,388.661548324308
"ENSMUSG00000023147",514.487281063883,450.34362472902,423.403313100806,420.981481321421,430.464282175905,438.232886196677,503.614258138727,466.951093170768,489.46695218645,537.438063776589,502.19371833547,385.006558243334,321.055082479084,404.033466284284,401.254438048062,471.414776296202,379.358825963091,327.821397304354,402.785781612648,459.130634169013,430.569001351293,370.941416941741
"ENSMUSG00000023156",1024.80143238565,866.356121115469,970.643249810483,960.043134232997,797.750970699128,893.28683267161,730.125693876922,811.050963574664,917.750535349593,914.678243158233,856.749194309511,516.203060574661,502.986295883898,785.258591729939,564.555662835064,635.385133268794,509.601910626168,508.79067545427,446.461348293538,477.118961253993,531.455461918959,548.142730767413
"ENSMUSG00000023175",6660.31506841912,8182.25225497943,8077.68604854434,7639.27370983262,8413.32802252758,6992.24916198253,6786.14463820723,7520.12508652574,6445.84787769067,6868.69961317035,7181.70571365714,9609.22419411786,9540.20042057545,9968.33105794935,9731.19774754544,9614.12859715964,7616.11942696472,8962.4293326376,9996.8519291814,8000.52261779587,8508.69202251948,8030.76354257947
"ENSMUSG00000023274",77.5009809250345,330.521255219655,97.8899024717741,121.930611968095,55.681946948127,96.4997668594703,114.980424232586,86.1705259217877,74.3797819499017,121.440331718748,58.1605197181391,30.6533883951699,59.346545549164,15.205560559086,42.7693683965958,45.0918481674628,31.0102582531137,20.7669663450722,44.8887768664699,16.2751530768867,14.4123515096667,127.584945954484
"ENSMUSG00000023348",861.453211051345,1301.89023950064,1182.93460456855,984.429256626616,1139.33829909245,1199.60719352828,1088.86461748259,939.72451917409,1060.51172973731,919.845916848393,1305.25627905901,1570.67962136851,1447.66655372387,1274.0087525577,1346.06866717286,1339.0912486095,1153.58160701583,1342.43603873503,1514.08631160417,1170.95443453179,1264.68384497325,1277.03080163701
"ENSMUSG00000023349",16.0963575767379,14.1363469645881,38.9200817056451,61.6070460470372,48.1863002435715,122.174016757861,142.575726048407,96.0684917371282,38.3895648773686,45.6477842630757,61.5159343172625,12.261355358068,19.4578837866112,7.60278027954298,18.6629971185145,19.1298749801357,40.3133357290478,14.8335473893373,29.1170444539264,9.42245704451333,9.90849166289586,34.2589206729633
"ENSMUSG00000023367",1718.73329236057,1782.52603629663,1247.80140741129,1432.36382059362,1063.31102537481,1358.07928772869,1643.07026228366,1620.93746058282,1573.97215997211,2317.70165003654,1679.94424262779,1242.07529777228,1902.00814014124,932.969751446774,1549.0287608367,1022.08189179582,821.771843707512,882.59606966557,1129.49868277523,888.280723196393,783.671613338127,1082.10935642877
"ENSMUSG00000023473",23.8464556692414,33.6579689633049,43.6376673669354,25.6696025195988,32.124200162381,41.609991214634,32.1945187851241,23.8715646134682,49.1866299991285,97.3245211646708,49.21274745381,47.8192858964651,50.590497845189,68.4250225158868,38.1036191169671,36.8933303188332,93.030774759341,103.834831725361,81.2850824338778,74.52306935206,64.8555817935001,82.6939464519805
"ENSMUSG00000023571",951.473581202731,1080.42080372209,951.772907165321,935.657011839378,837.370817566064,961.456392746649,880.75004962161,719.640338103578,886.559013886731,1061.09566437942,898.132641032033,1067.96405168772,960.246564869261,1305.50598514438,993.026971680959,1207.91496303143,1245.57870650007,1395.83680933664,1731.25093482304,1171.81102153584,1397.99809643767,1208.51296029109
"ENSMUSG00000023800",109.097534686779,95.588631855786,173.371273052419,150.167174739653,262.347634659445,106.238275441619,94.2839478707206,76.8547933897025,85.1768470716616,58.5669684884745,110.728681771073,90.7340296497029,109.937043394353,97.7500321655525,66.875739674677,86.0844374106107,70.2899187070576,54.884125340548,57.0208787222725,59.10450327922,60.3517219467293,98.0513936502054
"ENSMUSG00000023828",1659.11715318747,1233.90114219476,1313.84760666935,1175.66779539763,953.017938150636,1815.78919108967,1638.47104531435,1225.60106125245,2085.03324240208,2195.40003936943,1877.91370397607,1834.29876156697,2394.2925999425,1470.59492835731,1768.31897697925,1343.19050753382,2975.95111702381,3129.87849915017,2559.87349157436,2614.30353635043,3014.8837814284,2649.75031273989
"ENSMUSG00000023885",2237.39370316657,1844.45669918911,665.179578241935,1102.50942821677,1034.39924522867,370.063326121638,548.456623589436,520.516555230258,736.59977608451,1192.87134347849,616.277814705666,5756.70634061291,4302.13810521973,2541.50083630437,4475.23118404379,1186.05224876841,1388.22589446439,1422.53719463745,1579.59966162551,2049.81270068367,2370.83182334017,1038.39969901844
"ENSMUSG00000023909",728.509220695324,671.139901128301,800.810166004031,621.204380974292,597.510123020286,600.246256245145,581.800946616886,401.740965446172,753.395210718359,684.716763946135,701.281651216793,985.812970788664,833.770320256288,816.755824316617,771.4038808986,680.476981436256,755.61662610087,922.64664761678,957.22283642283,810.331305828147,957.520603423481,792.680543846841
"ENSMUSG00000023915",707.643571984738,547.278575343338,1015.46031359274,748.268913446306,1661.89195506718,706.484531686764,1047.47166475886,810.468730291408,1286.05042339185,1722.55789671984,1052.48171259171,545.630313434024,990.406284738508,556.089071875143,440.913306924905,485.078972710584,714.269615096718,697.176727298853,548.37100388228,765.78878161772,664.769713383376,679.271702998411
"ENSMUSG00000024048",1360.44029593022,1462.10217176597,1578.03240370161,1298.8818874917,1267.83509974197,1784.80302741919,1833.93776650975,1827.63027613846,2212.19867605837,2288.4181657923,1587.11110538537,1766.86130709759,2255.16873086823,1314.19487689243,1835.97234153386,1650.63492685742,2194.49260904534,2232.44888209526,2117.05177383757,2483.24572473129,2397.8549824208,2061.44195083866
"ENSMUSG00000024053",1517.23074195548,2457.03173432126,2620.61883484677,1776.33649435624,1139.33829909245,849.906203532949,1094.61363869422,667.239342610599,2285.37878410585,2728.53170840422,1601.65123531491,4709.5865930339,4630.00344702412,2628.38975378486,4675.08077818788,3250.71232698163,3582.71850350973,5761.34980601861,4127.34105134407,5086.41363002911,4765.08371788355,3650.34706480885
"ENSMUSG00000024063",1876.7160611693,1653.27943547754,1291.43907477822,1509.37262815241,1257.12703302118,1296.10696038775,1789.09540105904,1174.36453232598,1196.07488071052,1700.16464406248,1230.31868634525,794.535827202804,1857.25500743203,873.233620678936,1409.83390732778,848.546597333163,1039.87732675441,829.195299063955,953.583205866089,875.431918135693,812.49631635746,997.05272579245
"ENSMUSG00000024065",421.486103953842,418.705133903514,579.083639923386,408.146680061622,456.16364230581,871.153858621273,861.20337750207,651.519043962705,1379.62498778043,1490.87385961102,722.532610344574,676.826815765352,1439.88340020923,435.530698870962,732.522636901694,634.018713627355,1414.06777634198,2397.10125811691,1529.85804401672,1834.80936266796,1760.10842811805,1229.77711795017
"ENSMUSG00000024097",1448.67218190641,1257.46172046907,1020.17789925403,1273.2122849721,1009.77069177084,1028.74063385967,1096.91324717887,1490.51720513362,1092.90292510259,922.429753693473,1172.15816662711,855.842603993144,1129.53015381278,1107.83369787626,968.920600402878,967.425106138292,884.826035488843,757.994271595136,911.12084937078,1022.76488283172,933.199760250919,972.244541856856
"ENSMUSG00000024177",94.7896612852345,133.285557094688,127.374812854839,110.379290834275,146.700514074873,71.7108359230926,95.4337521130465,47.1608959436811,76.7791297547372,99.9083580097505,80.5299503789618,182.694194835213,207.226462327409,146.625048248329,143.082977908611,217.260722988684,82.6940220083031,145.368764415506,127.387069485928,92.51139643704,106.291092383792,95.6887094658631
"ENSMUSG00000024201",735.663157396097,989.544287521165,849.165419032257,904.853488815859,1024.76198517995,920.731720494028,878.450441136958,1099.8386720693,1074.90781656632,920.707195796753,1126.30083377242,1334.03546295779,1265.73534031906,1066.56146207303,1087.11958215347,961.959427572539,1144.27852953989,1314.25229869529,1281.14995597276,1171.81102153584,1322.33325101192,1197.88088146155
"ENSMUSG00000024219",2215.33573167253,2100.25726331023,2177.16578268548,2108.75784698505,2155.53383089576,1856.51386334229,1813.24129014788,1966.20179755322,1937.4733524047,1784.56998100175,2069.1723361261,2520.93466161877,2373.86182196656,2343.82854903625,2228.67290590261,2109.75192638068,2220.33449092294,2506.869508798,2540.46212860508,2351.3313261081,2591.52095583194,2155.94931821235
"ENSMUSG00000024299",1401.57543195966,1679.53265126892,1464.81034783064,1827.67569939544,1044.03650527738,1311.15738274198,1362.51802715615,1042.77981031028,1487.59563899803,1276.4154014694,1219.13397101484,2166.58149177061,2688.10664512033,1637.85609450726,2458.07224548435,1620.57369474578,2125.23636561339,2486.10254245293,2354.8409702113,2041.24683064321,2267.24304686444,2137.04784473761
"ENSMUSG00000024302",197.925582054704,170.982482333589,101.428091717742,175.836777259252,322.312808295889,127.485930529942,189.717699983767,196.794849740299,128.365107558701,134.359515944147,189.021689083952,456.122419320128,372.618474513604,667.958553131276,489.903674361006,409.92589243148,476.524301822847,545.874543927613,478.004813118625,704.11451732636,525.15005813348,581.220309348206
"ENSMUSG00000024319",1276.97770108788,1480.27747500615,1646.43739579032,1354.07153290884,1543.03241446637,1262.46483983123,1162.45208899145,1113.23003758418,1300.44651022086,1242.82552248336,1126.30083377242,1605.0114163711,1576.0885867155,1509.69494122353,1475.15439724258,1578.2146858612,1352.04725983576,1665.80737182258,1700.92068018353,1337.13231331685,1501.5868729134,1350.27401135162
"ENSMUSG00000024346",633.123398018359,626.038222717472,667.53837107258,577.566056690974,677.820623426239,715.337721306899,646.189984187134,579.322116839046,651.422929012849,694.190832378094,721.414138811533,697.671119874067,830.851637688296,742.900244458199,690.530893385037,725.568829603719,757.683976651077,747.6107884226,861.379231761989,671.564211172587,722.419119422043,738.338807606968
"ENSMUSG00000024479",294.503727515131,177.040916746984,198.138597774193,248.995144440109,420.827022127191,61.9723273409442,200.0659381647,202.034949289597,136.762824875626,222.209968676859,192.377103683075,121.387418044873,156.63596448222,198.758398736623,178.076097505826,259.61973187327,76.4919703576804,94.9347032917588,57.0208787222725,113.06948453416,87.3748810273544,74.4245518067824
"ENSMUSG00000024537",433.409331788462,340.618645908646,362.074699504032,343.972673762625,310.533934903016,315.173550476802,279.402430885184,297.52120774347,303.517497311696,276.470542423534,282.973297859408,264.845275734268,251.006700847284,275.872313000559,305.606577815675,278.749606853406,212.93710667138,225.469920317927,229.29672507467,274.96442829898,207.177552951459,258.713918185482
"ENSMUSG00000024561",5856.09335097395,4036.93679745879,3511.06312841532,4641.06413554347,2625.61795993861,5745.72006346754,3893.23716451537,8596.67442726483,5006.23919478935,2524.40859764292,5303.79200968107,2246.28030159805,2012.91807772492,2062.52567869316,1427.71927956636,1994.97267649987,1767.58472042748,1619.82337491563,1757.94155890581,2976.63983906217,2808.6070004463,2187.84555470097
"ENSMUSG00000024589",1821.27305173831,1787.91131133076,2549.85504992742,2229.40497882716,2669.52103349386,1409.42778752547,2228.32062162752,1774.06481407897,1636.35520289784,2433.97430806513,1806.33152586144,1310.73888777747,2530.49778644878,1638.94220597576,1510.92514171974,1702.55887323208,1173.2214372428,1254.91810913794,1057.91928182599,1342.27183534113,1365.57030554092,985.239304870739
"ENSMUSG00000024617",88.2318859761931,109.051819441108,169.833083806451,68.0244466769369,73.8856603734763,43.380629138661,42.5427569660569,39.0096299781066,57.5843473160529,114.550100131869,38.0280321233986,49.0454214322719,45.7260268985362,44.5305702087517,67.6533645546151,56.0232052989689,43.4143615543591,34.1171589954758,21.8377833404448,33.40689315782,37.8324227128751,46.0723415946748
"ENSMUSG00000024640",6517.23633440367,3984.43036587604,5302.56628329032,5390.61652911576,4011.24179360931,7115.30849770241,5381.08385408503,5375.75990429639,6457.84461671485,6844.58380261627,5200.89262864129,2626.38231769816,3737.859475408,2290.60908707945,2792.45094385773,3623.74488909428,4381.74949116496,4513.84847057534,4260.7941717579,4428.55481092127,4540.79149751436,4042.55263940967
"ENSMUSG00000024659",4329.32402675077,4267.1573051678,4692.81833656854,3835.03861642807,4006.95856692099,7128.58828213261,6722.90540487931,4836.61188400196,10509.1433851797,12949.3289885914,6472.59476170906,6364.86956637308,6597.19549785051,3835.05959529518,6839.98844393557,5904.29927065475,12236.6479066787,14453.8085761703,11435.7192092796,16284.5755339312,13625.9775804205,11285.361006511
"ENSMUSG00000024670",43.5197815963655,41.062722135232,68.4049920887096,59.0400857950773,37.4782335227778,40.7246722526205,89.6847309014172,33.7695304288087,123.56641194903,168.810673878544,62.6344058503037,24.5227107161359,62.2652281171557,8.68889174804911,16.3301224787002,12.2977767729444,9.3030774759341,16.316902128271,24.2642037116053,15.41856607284,13.5115795403125,40.1656311338191
"ENSMUSG00000024740",8327.18231969909,9147.56280484702,9531.88182863708,8225.82412740545,8872.70408484963,9847.40281447604,9529.57756039674,9479.92231796316,10763.4742524922,10877.0918388374,9626.68448488506,10538.6349302594,10466.3956888181,9181.9863547509,9626.99601363373,9175.50789225795,11379.7311036176,11550.883352077,11045.0655295227,11273.5415602582,11993.7787719508,10650.9803030151
"ENSMUSG00000024758",10265.8991656084,6959.7948222322,8668.56365262096,8660.92389011265,7596.30253173102,10072.2738308275,9199.58374284922,9011.22452494262,10284.8043654275,11262.9448077027,9292.26149650576,6453.15132495117,5766.34386016222,6607.90217439135,7872.67428449337,7874.67639360873,8868.93386039051,7456.82427261986,7019.63413376742,8780.87337848238,9153.64475257706,8593.08237845294
"ENSMUSG00000024780",1410.51785283563,1050.80179103438,1095.65926983468,1287.33056635788,1065.45263871897,1428.90480468977,1482.09766835804,1985.41549590065,1319.64129265955,1299.66993307512,1572.57097545584,920.827787390904,856.146886610891,1237.08096262849,991.471721921083,1008.41769538144,1235.24195374903,941.930259222919,1028.80223737207,1331.13620428852,1292.60777602323,1202.60624983023
"ENSMUSG00000024800",196.13709787951,168.963004195791,162.756705314516,161.718495873473,161.691807483984,177.949111364711,157.523181198643,147.305020663597,161.955976826399,165.365558085104,155.467543092718,116.482875901646,109.937043394353,107.525035382108,140.750103268797,151.672580199647,123.007357737351,127.568507548301,141.945591712891,167.0344657891,137.818111311188,122.8595775858
"ENSMUSG00000024854",685.58560049069,537.854344033613,530.728386895161,486.438967746398,517.199622614334,573.686687384741,435.775807841501,406.98106499547,527.856517063818,636.48514283798,438.440840952126,693.992713266647,617.787810224904,544.141845721576,688.975643625161,594.392544025646,602.632685385509,750.577497900468,809.211193782038,616.7426429136,736.83147093171,581.220309348206
"ENSMUSG00000024870",3776.08625522437,4780.77791154783,5539.62496277015,4116.12076401768,5442.91031417942,5840.44919240299,4744.0923038365,4120.46494559792,5344.54723527116,5105.6616058776,4954.82889137224,5512.70536898736,5173.85129885991,5696.6546523147,4945.69423640635,6258.20195778726,5953.96958459782,6814.53167066156,7379.95755888476,5400.78106051423,6254.96055519535,5949.23877617391
"ENSMUSG00000024875",933.5887394508,955.213159178594,988.334196040321,815.009879997263,1054.74457199818,997.754470189202,781.866884781586,777.281433145855,945.343035105202,965.493701111469,869.052381172963,1206.51736723389,1131.47594219144,979.672544592538,997.692720960588,1104.06707028212,1082.25801303367,1265.30159231047,1410.96344582985,1011.62925177911,1175.50742000719,968.700515580343
"ENSMUSG00000024909",733.874673220904,1152.44885730356,593.236396907257,689.228827651229,562.173502841667,416.09991214634,456.472284203367,422.701363643364,484.668256576779,484.900047926634,503.312189868511,973.551615430596,793.881658493735,789.603037603963,1248.8655571806,888.172766934873,631.575593088415,620.042280874299,817.7036650811,596.18455481648,502.630758899626,687.541097643609
"ENSMUSG00000024921",4002.03142269044,3923.17286236282,4295.36174460483,4655.18241692925,3475.83845756962,3836.97238136646,3811.60106331023,3340.85457931904,3904.93855236984,3835.27515704672,4123.80454232267,5109.30677770692,4375.10516941952,4229.31805836291,4418.46456780831,3948.95276375659,4310.4258971828,4491.59814949134,4491.30410701815,4453.39583403862,4694.82350427393,4484.37458188168
"ENSMUSG00000024940",5531.78155387227,8173.50118304897,5359.1773112258,5783.36144766562,5307.98867349742,5987.41214009722,7254.11496483386,6196.12660040314,7033.68808987538,10736.7033702547,7613.43572541102,9812.76269306179,14936.8444887921,8777.95288846662,12883.6890108145,7800.88973297106,11937.9157521737,15269.6536825838,13489.684053467,11604.1841438202,12949.4978314355,11919.7417100069
"ENSMUSG00000024968",90.0203701513862,166.943526057993,187.52403003629,111.662770960255,227.011014480826,281.531429920289,229.960848465172,150.216187079873,208.743259020692,275.609263475174,260.603867198585,312.664561630733,461.151845742684,319.316771740805,386.479565329238,444.086383467436,415.537460591723,456.873259591589,446.461348293538,386.320738825047,557.57784903023,408.744363891218
"ENSMUSG00000024990",7837.13765569618,7222.32698014597,13555.9823977177,8495.35495386124,13598.1739287359,8556.60776786037,6221.59075522523,4608.37643696587,7992.22753790718,7841.94482481706,6510.62279383246,14028.2166651656,9481.82676921562,11575.7760313384,10550.8143710002,23375.3408060844,12992.2645327795,15959.413636188,13880.3377332238,12159.2525224424,14017.8133870896,12277.6883639348
"ENSMUSG00000025024",515.679603847345,477.269999899664,446.991241407257,490.289408124338,473.29654905908,451.512670626879,508.213475108031,571.170850873471,496.664995600956,488.345163720074,460.810271612948,353.127034312357,330.78402437239,396.430686004741,396.588688768433,415.391570997233,457.918146870978,404.955843728908,387.014049200105,497.677049351113,452.187528615793,433.552547826812
"ENSMUSG00000025036",454.274980499048,484.674753071591,595.595189737902,482.588527368458,553.607049465032,665.759859434144,728.975889634596,780.192599562132,657.421298524937,676.965253410896,720.295667278492,548.082584505638,477.691046961304,445.305702087517,393.478189248681,482.346133427708,548.881571080112,657.126149347643,628.442876130578,549.92885659796,488.218407389959,546.961388675242
"ENSMUSG00000025037",732.682350437442,728.358448365919,784.298616189515,844.529922894802,653.192069968413,846.364927684895,860.053573259744,772.623566879813,1008.92575193334,1262.63493829564,799.707146124413,873.008501494439,929.113950810683,844.994722497776,961.144351603497,975.623623986922,1139.11015316438,1081.36560468269,1015.45692533068,1168.38467351965,1118.75878593788,1050.21311994015
"ENSMUSG00000025050",162.752059942572,175.021438609186,165.115498145161,183.537658015132,171.329067532699,110.664870251686,147.17494301771,184.567950791937,119.967390241777,163.643000188384,172.244616088335,148.362399832622,117.720196908997,128.161153283724,125.197605670035,113.412830239376,119.90633191204,121.635088592566,94.6303944752608,129.344637611047,110.794952230563,148.849103613565
"ENSMUSG00000025069",137.117120098138,88.857038063125,128.554209270161,94.9775293225157,149.912934091111,100.926361669538,68.9882545395517,66.3745942911067,56.3846734136351,50.8154579532352,60.3974627842214,79.6988098274417,35.0241908159001,91.2333633545157,79.3177377536867,84.7180177691725,43.4143615543591,43.0172874290782,53.3812481655317,47.9688722266133,65.7563537628543,38.9842890416479
"ENSMUSG00000025105",256.945559836076,519.679040793428,350.280735350806,287.499548219507,236.64827452954,191.228895794914,155.223572713991,162.443086028235,160.756302923981,292.834842442372,89.4777226432909,955.159582393494,655.730683608796,434.444587402456,986.805972641455,588.926865459892,166.42171929171,216.569791884325,236.575986188152,514.808789432047,261.223871112709,568.225546334323
"ENSMUSG00000025133",2488.37764908534,1737.4243578858,2328.12852384677,1826.39221926946,2203.72013113934,2379.73736989226,1806.34246469393,1718.75265216971,2058.64041654889,2247.93805521939,1815.27929812576,1065.51178061611,1199.57853544458,1098.05869465971,1046.68308839669,1205.18212374855,1087.42638940919,1168.88353427978,1171.96103927054,1075.87327708261,1164.69815637494,1041.94372529495
"ENSMUSG00000025151",7257.07262154189,9772.25470880596,7894.87960416934,6520.07903997811,7506.35477127636,5725.35772734123,6290.57900976479,5850.86226343273,5880.8014696519,7001.33657121778,7035.18594282875,10200.2215223767,9928.38520211834,10208.3616924892,9871.94785081424,10067.7799181171,7983.07414962656,9763.44089166181,8534.93365555718,7853.18965309984,8074.51993329077,7822.84733435735
"ENSMUSG00000025173",1276.38153969615,1305.25603639697,1168.78184758468,1187.21911653145,1009.77069177084,1320.01057236211,1017.57675445839,1340.30101805375,1131.29248997996,882.810922068916,1310.84863672421,923.280058462518,895.062654184113,940.572531726317,947.147103764611,1023.44831143726,932.375098143617,953.797097134389,1014.2437151451,1063.02447202191,1053.90320414438,994.690041608108
"ENSMUSG00000025176",85.251079017538,113.090775716705,158.039119653226,127.064532472014,119.930347272889,155.816137314374,319.645579366589,401.740965446172,163.155650728817,153.307652808065,373.56949203574,100.543113936157,123.557562044981,77.1139142639359,103.424109031768,86.0844374106107,109.569579161002,118.668379114698,137.09275097057,104.503614493693,119.802671924104,124.040919677971
"ENSMUSG00000025188",509.717989930035,593.053413133433,702.920263532257,567.298215683135,686.387076802874,493.122661841513,549.606427831762,564.184051474407,616.632385842733,666.629906030577,588.316026379638,831.319893277008,769.559303760471,587.586304461821,802.508876096124,740.59944565954,743.212522799624,849.962265409028,947.517154938188,731.525301455853,773.763121675231,659.188887431501
"ENSMUSG00000025231",1120.18725506261,971.368984280981,1320.92398516129,1106.35986859471,1221.79041284256,1683.87666574966,1334.92272534032,1089.94070625396,1347.23379241515,1228.18378036124,1322.03335205462,1402.69905296297,1570.25122157952,1143.67537633696,1543.58538667714,1574.11542693688,1788.25822592955,1883.86051844584,1955.69481915539,1842.51864570438,1840.27713339057,1709.40200737165
"ENSMUSG00000025245",407.178230552297,282.726939291762,283.055139677419,351.673554518504,262.347634659445,432.035653462583,416.229135721962,539.148020294428,435.48162657765,441.836100508638,446.270141683413,175.337381620372,169.283588943517,268.269532721016,241.063712780812,288.314544343474,278.058649002919,194.319470800319,200.179680620744,325.503061537733,252.216151419167,242.175128895086
"ENSMUSG00000025246",3327.77288864264,2675.13537320348,3235.08436722983,3139.39238814694,2910.45253471172,3850.25216579666,4286.47021539081,3976.07109135059,4571.95724211412,4560.47203156577,3885.57010578491,3378.00340114772,3099.64088720716,3049.80100356524,3627.62006491126,3625.11130873572,5288.28270743098,5101.2569471931,4070.32017262179,5503.57150099983,4924.52035645924,5140.01944303667
"ENSMUSG00000025277",1295.45870423154,986.851650004101,1330.35915648387,1205.18783829517,1183.2413726477,1196.95123664224,819.810424778339,888.487990247622,785.786406083639,677.826532359256,775.100772397508,552.987126648865,420.290289790801,785.258591729939,465.797303082925,575.26266904551,387.628228163921,410.889262684643,473.151972376304,383.750977812907,363.01110364973,369.76007484957
