"","rowname","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","Gene.Name"
"4435","ENSMUSG00000026834",2400.53655375317,0.0295555733384198,0.241835513263715,0.122213536546183,0.902729906204807,0.98859570281349,"NS","Acvr1c"
"4436","ENSMUSG00000026836",781.654891050546,0.142473322420347,0.117733819739119,1.21013080808936,0.22622870313964,0.790035309940962,"NS","Acvr1"
"4437","ENSMUSG00000026837",7743.68106433528,-0.304697257999972,0.286623627720714,-1.06305701460477,0.287756096407167,0.834829093738599,"NS","Col5a1"
"4438","ENSMUSG00000026839",146.160250176363,-0.00601978672719658,0.180713072021499,-0.0333112965202673,0.973426345439656,0.995672339397328,"NS","Upp2"
"4439","ENSMUSG00000026840",378.893747546572,0.174168646700503,0.14179545676783,1.22830907753046,0.219330964634116,0.785567537899997,"NS","Lamc3"
"4440","ENSMUSG00000026842",2604.0208148186,-0.135546389008517,0.104590447314426,-1.29597293528183,0.194984809426127,0.768498065749414,"NS","Abl1"
"4441","ENSMUSG00000026843",725.630150572069,0.0255233552312169,0.112020430406243,0.227845537984957,0.819766323436736,0.980291464291948,"NS","Fubp3"
"4442","ENSMUSG00000026848",1399.58412331374,-0.14526936779517,0.0830166656366594,-1.74988198672028,0.0801386795692455,0.583120740935769,"NS","Tor1b"
"4443","ENSMUSG00000026849",608.577723127522,-0.0231848536053342,0.102828883234582,-0.22547024606348,0.821613469664642,0.980291464291948,"NS","Tor1a"
"4444","ENSMUSG00000026851",804.661447413293,-0.325474711069178,0.147682915359021,-2.20387517593312,0.0275331237978257,0.360705060426217,"NS","BC005624"
"4445","ENSMUSG00000026853",8545.0471272562,-0.00879429305868539,0.22872925310954,-0.0384484841319083,0.969330104790086,0.995210985295537,"NS","Crat"
"4446","ENSMUSG00000026854",616.664594273145,-0.250728602094652,0.150984743579005,-1.66062210095721,0.0967893673874089,0.619733421297148,"NS","Usp20"
"4447","ENSMUSG00000026856",709.905918843229,-0.0827523907180688,0.116474220855011,-0.710478165130462,0.477407666486344,0.920655008878137,"NS","Dolpp1"
"4448","ENSMUSG00000026857",373.08222109816,0.0406893389493897,0.14706092063937,0.276683559252088,0.782023097039846,0.97623873079674,"NS","Ntmt1"
"4449","ENSMUSG00000026858",3194.11362444511,0.0139021718776832,0.168239770269818,0.082633088807642,0.934143290174357,0.99159054138115,"NS","Miga2"
"4450","ENSMUSG00000026860",4263.65919874355,-0.362590066618812,0.116201420984622,-3.12035828431733,0.00180631189678982,0.0652327082092008,"NS","Sh3glb2"
"4451","ENSMUSG00000026864",7492.12002991583,0.00386648474230348,0.103925917742801,0.0372042395802783,0.970322158258067,0.995259689540082,"NS","Hspa5"
"4452","ENSMUSG00000026867",1912.5971193893,-0.0552046440214318,0.0724836789554051,-0.761614818908349,0.446289927735295,0.90902026348693,"NS","Gapvd1"
"4453","ENSMUSG00000026869",1056.83596604385,0.0935584623507806,0.129596191601206,0.721922929947506,0.470341862689999,0.91605780124753,"NS","Psmd5"
"4454","ENSMUSG00000026870",15.0172528540145,-0.853765765879171,0.530008010774648,-1.61085445601346,0.107211448674168,0.63600290943991,"NS","Cutal"
"4455","ENSMUSG00000026872",4141.76445823027,-0.288062886471946,0.154200619931867,-1.86810459386755,0.0617474933611156,0.526775788489011,"NS","Zeb2"
"4456","ENSMUSG00000026873",77.0112809649821,-0.140479935913129,0.210370663807396,-0.667773411799208,0.504278240981551,0.928274058534046,"NS","Phf19"
"4457","ENSMUSG00000026875",164.025635001022,0.0917581624552541,0.297147464551772,0.30879672015262,0.757476164238684,0.970831730276491,"NS","Traf1"
"4458","ENSMUSG00000026878",2808.09702755809,0.135330988197898,0.123305437014515,1.09752652822574,0.272411290660487,0.825457609058003,"NS","Rab14"
"4459","ENSMUSG00000026879",237981.94795917,-0.0918539744957238,0.170226811949986,-0.539597572459452,0.589474591101583,0.951450506577542,"NS","Gsn"
"4460","ENSMUSG00000026880",4040.43542674231,0.196029507128269,0.183698640914992,1.06712551683484,0.285915160721487,0.833624478048174,"NS","Stom"
"4461","ENSMUSG00000026883",5421.38181930778,-0.15164083651167,0.121644732040217,-1.2465877804025,0.212548684552366,0.781233735278499,"NS","Dab2ip"
"4462","ENSMUSG00000026887",522.465820088233,-0.074121691279528,0.0903004008845921,-0.820834576075236,0.411740500935804,0.896494110640038,"NS","Mrrf"
"4463","ENSMUSG00000026888",338.330921134221,0.513185978503508,0.356993523902653,1.43752181522331,0.150569778720762,0.705886612123677,"NS","Grb14"
"4464","ENSMUSG00000026889",711.909887699279,0.052942785707261,0.108290309736542,0.488896798209043,0.62491476259431,0.958249218856692,"NS","Rbm18"
"4465","ENSMUSG00000026890",302.562031179011,-0.209403846463212,0.268652294560261,-0.779460479970851,0.435708508902077,0.904892264570554,"NS","Lhx6"
"4466","ENSMUSG00000026893",160.147320697237,0.194101009585311,0.203393746465771,0.954311589997559,0.339925943054577,0.862331277832164,"NS","Gca"
"4467","ENSMUSG00000026895",2100.1572987581,-0.0798415142578778,0.168724705901813,-0.473205828578183,0.63606633982741,0.960404626960001,"NS","Ndufa8"
"4468","ENSMUSG00000026896",801.082221868706,0.0524619851572255,0.179993426601946,0.291466117111291,0.770694854097716,0.973425789470616,"NS","Ifih1"
"4469","ENSMUSG00000026914",1215.83182193787,-0.0087413784082699,0.190603995466652,-0.045861464692115,0.963420668561385,0.993967385745902,"NS","Psmd14"
"4470","ENSMUSG00000026915",456.408787132205,0.205469703158856,0.128527004916512,1.59865005251094,0.109898381565502,0.638936459433843,"NS","Strbp"
"4471","ENSMUSG00000026917",743.32331175873,0.236808412086083,0.0862354583816407,2.74606776064286,0.00603143048609135,0.14676480849489,"NS","Wdr5"
"4472","ENSMUSG00000026918",1579.33616631727,-0.0150081553963134,0.085985878513333,-0.174542095234699,0.861439451245616,0.986466895565128,"NS","Brd3"
"4473","ENSMUSG00000026921",2382.43234310887,-0.0607266743818415,0.167386893940253,-0.362792288884441,0.716760052590189,0.966265991744075,"NS","Egfl7"
"4474","ENSMUSG00000026922",17805.0746358054,0.291066956463886,0.345044206583662,0.843564247450454,0.398912949949991,0.889652128699122,"NS","Agpat2"
"4475","ENSMUSG00000026923",3018.1475412023,0.249718665148728,0.254191439054835,0.982403916029832,0.325900897858293,0.857227130036553,"NS","Notch1"
"4476","ENSMUSG00000026924",3294.96782457938,-0.0637651693184755,0.0786580742407761,-0.81066273149896,0.41755938114816,0.899758946557112,"NS","Sec16a"
"4477","ENSMUSG00000026925",647.047582607626,0.0179064278520474,0.10585225589737,0.169164347989038,0.865667371776665,0.986466895565128,"NS","Inpp5e"
"4478","ENSMUSG00000026926",1516.48079572078,0.0079558443900203,0.164108732740229,0.0484791044155692,0.961334417118829,0.993929294489608,"NS","Pmpca"
"4479","ENSMUSG00000026927",1309.04934147095,0.0466981077391654,0.0873614866410912,0.534538840107152,0.59296878494176,0.951547255088359,"NS","Entr1"
"4480","ENSMUSG00000026928",94.0272593558939,-0.204686401908438,0.266585944066606,-0.767806429649184,0.442602194078806,0.907883178267436,"NS","Card9"
"4481","ENSMUSG00000026930",397.330907976889,-0.105692247801248,0.127140777672686,-0.83130093850255,0.405803644556521,0.893412818753271,"NS","Gpsm1"
"4482","ENSMUSG00000026932",3156.80513753658,-0.0808138222868099,0.113425510713823,-0.712483653617453,0.476165330225987,0.919916915215815,"NS","Nacc2"
"4483","ENSMUSG00000026933",545.704327169552,-0.000778684589438258,0.113995263053409,-0.00683085041063003,0.994549812305,0.999201132845698,"NS","Camsap1"
"4484","ENSMUSG00000026938",1301.27484957008,-0.473570437336987,0.397051847047208,-1.19271687276821,0.232980275323579,0.793080053298249,"NS","Fcna"
"4485","ENSMUSG00000026939",318.98340108619,0.0829130993020158,0.130229811129718,0.636667584654857,0.524341392247588,0.935119529403276,"NS","Tmem141"
"4486","ENSMUSG00000026941",117.104992481743,-0.157796253229597,0.211406532478583,-0.746411434781861,0.455418913837264,0.913445075720878,"NS","Mamdc4"
"4487","ENSMUSG00000026942",405.793755793815,0.00305110564570381,0.140484913929807,0.0217183864114285,0.98267259699638,0.997061366255209,"NS","Traf2"
"4488","ENSMUSG00000026944",3226.95459512707,-0.03441923757656,0.17960560461634,-0.191637881513128,0.848025867274855,0.98613238005136,"NS","Abca2"
"4489","ENSMUSG00000026946",370.598824284039,-0.142844832613888,0.15123573816831,-0.944517706885636,0.344905157737642,0.86569892478343,"NS","Nmi"
"4490","ENSMUSG00000026950",60.2062956706799,1.15700650781538,0.349312892672529,3.31223533996507,0.00092553651976026,0.0403658116014291,"NS","Neb"
"4491","ENSMUSG00000026956",626.734657406762,-0.0104473119871484,0.158923954643174,-0.0657378052956546,0.947586573222275,0.993477423788318,"NS","Uap1l1"
"4492","ENSMUSG00000026958",783.146470674017,-0.0783765312239889,0.104351817945539,-0.751079691442397,0.452604697076502,0.912087785898544,"NS","Dpp7"
"4493","ENSMUSG00000026960",226.78598997866,0.301818578205146,0.195818409902382,1.54131870622178,0.123239238355798,0.667763046239412,"NS","Arl6ip6"
"4494","ENSMUSG00000026965",2564.92404699502,-0.183589749297,0.098513500763693,-1.86359989111931,0.0623779129647783,0.528578561213011,"NS","Anapc2"
"4495","ENSMUSG00000026966",444.557498140396,-0.0477607224537071,0.128579974828034,-0.371447595300774,0.710304181185282,0.966265991744075,"NS","Ssna1"
"4496","ENSMUSG00000026970",3057.5991863612,-0.0492263726278883,0.124587600158609,-0.395114542420109,0.692758356936419,0.965638450494787,"NS","Rbms1"
"4497","ENSMUSG00000026972",488.340055918811,-0.100138863840367,0.16711717547187,-0.599213477355734,0.54903053654036,0.942602893023002,"NS","Arrdc1"
"4498","ENSMUSG00000026974",256.556445712576,0.0186967401953012,0.135862434591832,0.137615230077919,0.890544518194554,0.988014623316231,"NS","Zmynd19"
"4499","ENSMUSG00000026975",242.552060590788,-0.0310439846420592,0.160182539104855,-0.193803799187737,0.8463295120945,0.986072366571617,"NS","Dph7"
"4500","ENSMUSG00000026977",824.914179335503,0.226222051691905,0.163572622578085,1.38300681450475,0.166662776417552,0.728735925969252,"NS","March7"
"4501","ENSMUSG00000026979",251.853153094631,0.388362642678637,0.379498309092061,1.02335803183888,0.30613859479901,0.848205960472985,"NS","Psd4"
"4502","ENSMUSG00000026980",73.6186076741874,-0.497841383352018,0.205256688152143,-2.42545754700573,0.0152891038100213,0.25862646358191,"NS","Ly75"
"4503","ENSMUSG00000026981",17.1530975683254,1.05992645708995,0.536989813875476,1.97382972581997,0.0484011075837714,0.481509239139214,"NS","Il1rn"
"4504","ENSMUSG00000026986",608.44444904333,0.0107864268129435,0.270409846139447,0.0398891792105125,0.96818147797746,0.995047975419051,"NS","Hnmt"
"4505","ENSMUSG00000026987",1287.46009260106,0.13115431002566,0.107265623783781,1.22270589028627,0.221440801424359,0.785638250098154,"NS","Baz2b"
"4506","ENSMUSG00000026988",761.84194403013,-0.08961469296062,0.0850393619014692,-1.05380250929507,0.291973344436275,0.838560183633685,"NS","Wdsub1"
"4507","ENSMUSG00000026991",2222.81013739574,0.137829236658534,0.136775180268244,1.00770648876663,0.313595389014026,0.851918538394123,"NS","Pkp4"
"4508","ENSMUSG00000026999",95.7392039909614,0.13636883737627,0.222993343295471,0.611537704942064,0.540843664649802,0.940374148202644,"NS","Nup35"
"4509","ENSMUSG00000027001",190.578757368873,0.141301784034089,0.197514228883979,0.715400530040247,0.4743615850732,0.919015666258415,"NS","Dusp19"
"4510","ENSMUSG00000027002",4089.91711257297,0.175264151278376,0.145068568023064,1.20814697261306,0.226990734457345,0.790482623365607,"NS","Nckap1"
"4511","ENSMUSG00000027004",89.0522608191269,0.684509481290396,0.419691688526215,1.63098174208337,0.102894172085298,0.632101434606038,"NS","Frzb"
"4512","ENSMUSG00000027006",1474.59746728049,-0.11887421974661,0.139142903399176,-0.854331890758247,0.392921121995519,0.88707035606707,"NS","Dnajc10"
"4513","ENSMUSG00000027007",1877.82762536221,-0.183958224353634,0.184441855758629,-0.997377865219335,0.318581131258025,0.854242982283106,"NS","Itprid2"
"4514","ENSMUSG00000027009",191.127279544074,0.26311065053911,0.245455208165623,1.07192938583554,0.283751750168471,0.832522323120771,"NS","Itga4"
"4515","ENSMUSG00000027010",652.234882789113,0.0449618787763201,0.225293802163209,0.199569976380213,0.841816910763699,0.985223135188208,"NS","Slc25a12"
"4516","ENSMUSG00000027011",718.298025343656,-0.11448372177492,0.0962074736948098,-1.18996703040022,0.234059350704815,0.794266194440574,"NS","Ube2e3"
"4517","ENSMUSG00000027012",2482.93497345693,-0.134042481093556,0.0986874459416661,-1.35825261069972,0.174383541785988,0.740962743285488,"NS","Dync1i2"
"4518","ENSMUSG00000027014",392.762922871653,0.1067397928358,0.11790154130515,0.905329918966355,0.365290630633148,0.875299701381974,"NS","Cwc22"
"4519","ENSMUSG00000027015",842.074983578194,-0.650973869037805,0.385314045210387,-1.68946312009562,0.091130713672293,0.60765393899448,"NS","Cybrd1"
"4520","ENSMUSG00000027016",61.1604243425937,-1.20952116651312,0.230064365782104,-5.25731641404503,1.46172693965252e-07,3.5007077988064e-05,"Downregulated","Zfp385b"
"4521","ENSMUSG00000027018",324.157959387528,0.17948222385517,0.158347561876083,1.13347008143786,0.257016898385806,0.811593836803551,"NS","Hat1"
"4522","ENSMUSG00000027030",685.281516079586,0.308342386964488,0.161712418474375,1.90673288961632,0.0565551856638197,0.511320102865335,"NS","Stk39"
"4523","ENSMUSG00000027035",737.015735075341,-0.0303134009162157,0.193942206175083,-0.156301207014475,0.875795604973055,0.986810828499974,"NS","Cers6"
"4524","ENSMUSG00000027067",2138.44949437868,-0.0434938610052472,0.11733482209065,-0.370681612076293,0.710874687607016,0.966265991744075,"NS","Ssrp1"
"4525","ENSMUSG00000027068",76.0928017949645,-1.15899250642025,0.454313237539474,-2.55108680675312,0.0107387574945285,0.20589154291827,"NS","Dhrs9"
"4526","ENSMUSG00000027070",510.393841264345,-1.34542802846972,0.212624654465399,-6.32771412070028,2.4881956983712e-10,1.09568901543436e-07,"Downregulated","Lrp2"
"4527","ENSMUSG00000027074",2913.10065004296,-0.0854240991619769,0.208959763127427,-0.40880645098111,0.682681705384246,0.96465124485725,"NS","Slc43a3"
"4528","ENSMUSG00000027075",1587.91608278985,0.273380523373907,0.277157412361787,0.986372765730149,0.323950224297206,0.857227130036553,"NS","Slc43a1"
"4529","ENSMUSG00000027076",310.652702485058,-0.0668044953179434,0.194224620528706,-0.343954824759561,0.730880260161388,0.966842791299009,"NS","Timm10"
"4530","ENSMUSG00000027078",564.215600578782,-0.226412128783986,0.164535981615435,-1.37606453349014,0.168801654690289,0.730368110357255,"NS","Ube2l6"
"4531","ENSMUSG00000027079",228.46549044094,0.230623522905151,0.172469869770043,1.33718152169214,0.181163392039542,0.752834540253208,"NS","Clp1"
"4532","ENSMUSG00000027080",385.875390695228,0.0497158160874408,0.131877814884913,0.376983923572186,0.706185552165018,0.966265991744075,"NS","Med19"
"4533","ENSMUSG00000027082",684.608559224205,0.340199513250643,0.229316288224752,1.48353837350278,0.137931428951312,0.687394046151739,"NS","Tfpi"
"4534","ENSMUSG00000027086",305.584528701428,0.183013421766592,0.275020019542793,0.665454907867589,0.505759575561221,0.928274058534046,"NS","Fastkd1"
"4535","ENSMUSG00000027087",847.634760943808,-0.157038131113387,0.209175117022527,-0.750749579341575,0.452803378875865,0.912087785898544,"NS","Itgav"
"4536","ENSMUSG00000027088",369.885957825967,0.261095417130423,0.176250841835724,1.48138536197052,0.13850391315186,0.687549066708618,"NS","Phospho2"
"4537","ENSMUSG00000027091",813.292343348615,0.0389943173431963,0.115253666540733,0.33833472299482,0.735110959795133,0.967248477609742,"NS","Zc3h15"
"4538","ENSMUSG00000027099",1075.90159393666,-0.0730772089261495,0.177177036708829,-0.412453048564324,0.680007387490381,0.964348607985742,"NS","Mtx2"
"4539","ENSMUSG00000027102",877.102063992702,-0.109275254723594,0.132244573132304,-0.826311826151604,0.408627226640199,0.895372435130876,"NS","Hoxd8"
"4540","ENSMUSG00000027104",1123.26087669809,0.0338589464051983,0.136027174461277,0.248913105335707,0.80342799770161,0.978444517986475,"NS","Atf2"
"4541","ENSMUSG00000027108",1005.87088483548,-0.0934008624487748,0.144002820473015,-0.648604396372063,0.516594113122926,0.932317651740777,"NS","Ola1"
"4542","ENSMUSG00000027109",1395.37215898484,0.0133636657271949,0.102249389575522,0.130696777581487,0.896015181596444,0.988084921558531,"NS","Sp3"
"4543","ENSMUSG00000027111",4082.2374235192,0.0110274183498869,0.217181786646153,0.0507750604697508,0.959504764098117,0.993711747762458,"NS","Itga6"
"4544","ENSMUSG00000027122",369.125239960782,0.101456600445456,0.128688295179633,0.788390275151566,0.430468457402845,0.903437301733758,"NS","Arl14ep"
"4545","ENSMUSG00000027130",847.719340450227,0.208598607302639,0.173627357483585,1.2014155506707,0.22959004688999,0.793026306027128,"NS","Slc12a6"
"4546","ENSMUSG00000027131",727.94880389071,-0.0761687511242337,0.180651401387982,-0.421633879056644,0.673292273609859,0.964154043365605,"NS","Emc4"
"4547","ENSMUSG00000027132",109.452926645916,0.299345349795025,0.25972588183044,1.15254339569612,0.249097848068825,0.803125820497764,"NS","Katnbl1"
"4548","ENSMUSG00000027133",752.676206922356,0.12284787212162,0.10539111763985,1.16563781533682,0.243760911867532,0.800839844966229,"NS","Nop10"
"4549","ENSMUSG00000027134",271.805328398092,0.0108054314185106,0.251790953118316,0.0429142957071742,0.965769852922801,0.994254349649095,"NS","Lpcat4"
"4550","ENSMUSG00000027160",191.131410319462,-0.153599729971476,0.164475707495834,-0.933874870095127,0.350368443084762,0.869608063243911,"NS","Ccdc34"
"4551","ENSMUSG00000027162",777.184873004896,0.141911052415431,0.11372009104006,1.2478978087121,0.212068483238847,0.780430067100015,"NS","Lin7c"
"4552","ENSMUSG00000027163",363.491045276469,-0.145475735119482,0.121793191749308,-1.19444882780411,0.232302446476476,0.793053399258389,"NS","Commd9"
"4553","ENSMUSG00000027164",625.008482276107,0.0858008376809699,0.126091721654339,0.680463685920476,0.49621090785202,0.925225727768365,"NS","Traf6"
"4554","ENSMUSG00000027165",584.322426959679,-0.25600251264399,0.0928168000474512,-2.75814844417296,0.00581297938991549,0.14349544602484,"NS","B230118H07Rik"
"4555","ENSMUSG00000027166",215.496268439354,-0.126145721497798,0.137784557406651,-0.915528734657087,0.359914124578609,0.87240235532241,"NS","Dnajc24"
"4556","ENSMUSG00000027167",200.258440252948,0.241079765699152,0.182373753292495,1.32189945837493,0.18620163281441,0.759145326267173,"NS","Elp4"
"4557","ENSMUSG00000027170",812.003453846882,0.00585963739155228,0.110561893372003,0.0529987069942497,0.957732937936468,0.993711747762458,"NS","Eif3m"
"4558","ENSMUSG00000027171",19.1263694276449,1.25290895820242,0.847738108524397,1.47794341861459,0.139422923516468,0.689837741545235,"NS","Prrg4"
"4559","ENSMUSG00000027175",161.110492971702,-0.0611252414777914,0.189239418461853,-0.323004805101497,0.746691603018025,0.968640514120959,"NS","Tcp11l1"
"4560","ENSMUSG00000027176",369.352726426572,0.0642531275681543,0.135242881609204,0.475094339928511,0.634719732613359,0.960404626960001,"NS","Cstf3"
"4561","ENSMUSG00000027177",3628.91736662769,0.0199989896919977,0.108354767338026,0.184569541177716,0.853566678059455,0.98628369728783,"NS","Hipk3"
"4562","ENSMUSG00000027180",1655.57367500048,0.236208135268633,0.116546285793562,2.02673241502547,0.0426897855493059,0.4610429292196,"NS","Fbxo3"
"4563","ENSMUSG00000027184",5884.86084859762,0.0565553544507165,0.113337393372165,0.498999957278053,0.617779414146971,0.955615499435729,"NS","Caprin1"
"4564","ENSMUSG00000027185",755.153837019374,-0.0542017077872085,0.113084718183867,-0.479301789469739,0.631723949306159,0.960404626960001,"NS","Nat10"
"4565","ENSMUSG00000027187",25361.1721042346,0.146541507109695,0.128501173695697,1.14039041741921,0.254123683341455,0.809904699608235,"NS","Cat"
"4566","ENSMUSG00000027188",1560.04570267129,0.157796219533738,0.371847440340242,0.42435741762631,0.67130517077935,0.964154043365605,"NS","Pamr1"
"4567","ENSMUSG00000027189",3447.94499826357,0.09508213291636,0.0812430940499512,1.1703411105675,0.241863724102161,0.800839844966229,"NS","Trim44"
"4568","ENSMUSG00000027193",1131.6084226443,0.151458231263776,0.134713510099979,1.1242987518577,0.260886307702458,0.81310489198867,"NS","Api5"
"4569","ENSMUSG00000027194",863.228264524312,-0.00809120619291327,0.111384000403224,-0.0726424456261411,0.94209064919829,0.993477423788318,"NS","Ttc17"
"4570","ENSMUSG00000027195",5097.80947210819,0.203929630809536,0.308776465313918,0.66044421682919,0.508968804933234,0.928868069003151,"NS","Hsd17b12"
"4571","ENSMUSG00000027198",2283.09808933971,-0.11727635835939,0.103730028848525,-1.13059216951194,0.258226784839697,0.811593836803551,"NS","Ext2"
"4572","ENSMUSG00000027199",142.246895975817,-0.12508445836089,0.218589364797837,-0.572234877376469,0.56716286190798,0.946119828076679,"NS","Gatm"
"4573","ENSMUSG00000027200",817.719778264124,0.00710153109976616,0.109040892709799,0.0651272281736184,0.948072701500656,0.993477488317941,"NS","Sema6d"
"4574","ENSMUSG00000027201",219.680089554749,0.0279894107574866,0.124976866495041,0.223956733293495,0.822790969924198,0.980291464291948,"NS","Myef2"
"4575","ENSMUSG00000027203",234.010015737895,-0.108309629750538,0.195236731840874,-0.554760514219293,0.579058478540571,0.949058843661157,"NS","Dut"
"4576","ENSMUSG00000027204",7802.99485574532,-0.69438922454571,0.403580930672077,-1.72056995703279,0.0853288890084452,0.594905344154384,"NS","Fbn1"
"4577","ENSMUSG00000027206",1659.72426364599,0.219647684572509,0.171999846829985,1.2770225591516,0.201594282949337,0.773716010732254,"NS","Cops2"
"4578","ENSMUSG00000027207",597.401735358632,-0.16808154569728,0.0911000954067548,-1.84502052326958,0.0650345532035767,0.535372510137418,"NS","Galk2"
"4579","ENSMUSG00000027208",115.986205517524,-0.0141633394832671,0.263349988456382,-0.0537814319502542,0.957109303263489,0.993711747762458,"NS","Fgf7"
"4580","ENSMUSG00000027210",1087.95151748621,0.282260990966802,0.289057818886392,0.976486268575003,0.328823549276163,0.857588012448376,"NS","Meis2"
"4581","ENSMUSG00000027215",1054.78888410292,-0.192467050694267,0.178992932181666,-1.07527737742698,0.282250561486063,0.832522323120771,"NS","Cd82"
"4582","ENSMUSG00000027217",1862.70371737529,0.383711178537297,0.286900278527926,1.33743745564174,0.181079885101638,0.752834540253208,"NS","Tspan18"
"4583","ENSMUSG00000027219",529.798719356609,0.438353385099173,0.211206732294722,2.07547070274013,0.0379429313960295,0.435096673948281,"NS","Slc28a2"
"4584","ENSMUSG00000027221",9896.01598055071,0.396224873026441,0.236545428762401,1.6750476857637,0.0939248759303783,0.61274192850821,"NS","Chst1"
"4585","ENSMUSG00000027222",2944.69452228761,0.209987581035599,0.18928729144743,1.10935910926655,0.267275295000734,0.818868164039948,"NS","Pex16"
"4586","ENSMUSG00000027223",1162.61331586444,0.0029912928012049,0.309081015388254,0.00967802178806541,0.992278176379328,0.999201132845698,"NS","Mapk8ip1"
"4587","ENSMUSG00000027224",119.697193381226,-0.28776176149365,0.474394924884748,-0.606586930843663,0.544125075605342,0.941187456549484,"NS","Duoxa1"
"4588","ENSMUSG00000027227",1789.12316070338,0.380142700863795,0.103673099451819,3.66674386001607,0.000245658643022371,0.015038054421069,"NS","Sord"
"4589","ENSMUSG00000027230",681.171542932846,-0.448892176905242,0.329299744258213,-1.36317195725865,0.172828322968211,0.739182521940961,"NS","Creb3l1"
"4590","ENSMUSG00000027236",243.376458247128,0.0861879722680211,0.159971914509527,0.538769399192809,0.590045980881224,0.951450506577542,"NS","Eif3j1"
"4591","ENSMUSG00000027239",307.511953617781,-0.347903624416998,0.379793114212511,-0.916034576188578,0.359648760154448,0.87240235532241,"NS","Mdk"
"4592","ENSMUSG00000027242",107.142467840657,0.391292766177143,0.165084547902468,2.37025676326969,0.0177757358429004,0.280686492785335,"NS","Wdr76"
"4593","ENSMUSG00000027243",199.538262816945,0.0869943064584729,0.166428937332561,0.522711421780212,0.601175088668529,0.952599168677961,"NS","Harbi1"
"4594","ENSMUSG00000027244",1363.77076315383,0.125467279712807,0.0939677834620374,1.33521591220139,0.181805690391126,0.753181833008338,"NS","Atg13"
"4595","ENSMUSG00000027245",76.8766942493015,0.116530050985384,0.190514040482056,0.61166122292367,0.540761922609367,0.940374148202644,"NS","Hypk"
"4596","ENSMUSG00000027247",1874.03390521544,-0.0749019011863442,0.104506070222168,-0.716722971470571,0.473545048852739,0.9184036214703,"NS","Arhgap1"
"4597","ENSMUSG00000027248",6575.23271685925,-0.102576153096193,0.132418701241623,-0.774634943058558,0.438555403244541,0.906418344269765,"NS","Pdia3"
"4598","ENSMUSG00000027253",256.082087676229,-0.764027394894253,0.214080455984086,-3.56887970638033,0.000358510978720738,0.0196951758491289,"NS","Lrp4"
"4599","ENSMUSG00000027254",865.350297836666,-0.686368375473517,0.26360439922359,-2.60378194557875,0.0092201396628088,0.187576939697471,"NS","Map1a"
"4600","ENSMUSG00000027255",643.515910927958,0.0334950301513978,0.11001609077291,0.304455738393184,0.760780708757934,0.970952224753527,"NS","Arfgap2"
"4601","ENSMUSG00000027257",831.275312397408,-0.176688259790405,0.171262191214854,-1.03168281648776,0.302220729789643,0.844815643739416,"NS","Pacsin3"
"4602","ENSMUSG00000027259",186.669946072379,-0.0307229508383226,0.17704286274869,-0.173533970030373,0.862231728690326,0.986466895565128,"NS","Adal"
"4603","ENSMUSG00000027263",314.615491083148,-0.00510625112313002,0.117830420469548,-0.0433355928187463,0.96543401889517,0.994254349649095,"NS","Tubgcp4"
"4604","ENSMUSG00000027272",845.945880223895,0.121615315155259,0.188102410456806,0.646537781519737,0.51793113721575,0.932921852740484,"NS","Ubr1"
"4605","ENSMUSG00000027274",248.859116181091,0.171459676208811,0.26319950130583,0.651443773100393,0.51476006178781,0.932058885409516,"NS","Mkks"
"4606","ENSMUSG00000027276",1649.22981816048,0.065859387582479,0.119154957685739,0.552720498262249,0.580454814847548,0.949354863779505,"NS","Jag1"
"4607","ENSMUSG00000027281",139.260230820516,-0.1972363769248,0.194710124189802,-1.0129744292728,0.311072374959498,0.849960806919223,"NS","Slx4ip"
"4608","ENSMUSG00000027282",4070.21728556503,0.00877704097355446,0.221355230869896,0.0396513827076138,0.968371062145695,0.995047975419051,"NS","Mtch2"
"4609","ENSMUSG00000027284",641.840751423348,-0.0816098698703102,0.124408122047333,-0.655985063734507,0.511833734541643,0.93036577481193,"NS","Cdan1"
"4610","ENSMUSG00000027285",327.172234333807,0.113380132071198,0.155569650219798,0.728806241519522,0.466120193088075,0.915326986929479,"NS","Haus2"
"4611","ENSMUSG00000027286",371.915338272515,0.136092711284658,0.10442483309707,1.30326003162629,0.192486001397059,0.767862771791714,"NS","Lrrc57"
"4612","ENSMUSG00000027287",933.329597497603,0.0897361274616661,0.110726291728551,0.8104319765504,0.417691945931756,0.899758946557112,"NS","Snap23"
"4613","ENSMUSG00000027288",3025.72015702228,0.0161969898337605,0.111715096152662,0.144984790700326,0.884722880165014,0.987951021979982,"NS","Zfp106"
"4614","ENSMUSG00000027291",1437.93372612448,-0.103474185166451,0.0714541996357462,-1.44811901461263,0.14758376859038,0.704137085196456,"NS","Vps39"
"4615","ENSMUSG00000027293",2189.93546067534,-0.13108332459533,0.121006196781848,-1.08327778313411,0.278685143503676,0.831547736386597,"NS","Ehd4"
"4616","ENSMUSG00000027296",90.1383550245206,-0.341477832501149,0.355935598172937,-0.959380950525879,0.337366868104436,0.861443306973221,"NS","Itpka"
"4617","ENSMUSG00000027300",292.296441074603,0.0971795007374915,0.124411992310499,0.781110397259435,0.434737567267767,0.904892264570554,"NS","Ubox5"
